category,word,source
afinn_negative,disrupt,afinn_vader_manual
afinn_negative,disrupted,afinn_vader_manual
afinn_negative,disrupting,afinn_vader_manual
afinn_negative,disruption,afinn_vader_manual
afinn_negative,disruptions,afinn_vader_manual
afinn_negative,disruptive,afinn_vader_manual
afinn_negative,disrupts,afinn_vader_manual
afinn_negative,dissatisfied,afinn_vader_manual
afinn_negative,distasteful,afinn_vader_manual
afinn_negative,distort,afinn_vader_manual
afinn_negative,distorted,afinn_vader_manual
afinn_negative,distorting,afinn_vader_manual
afinn_negative,distorts,afinn_vader_manual
afinn_negative,distract,afinn_vader_manual
afinn_negative,distracted,afinn_vader_manual
afinn_negative,distraction,afinn_vader_manual
afinn_negative,distracts,afinn_vader_manual
afinn_negative,distress,afinn_vader_manual
afinn_negative,distressed,afinn_vader_manual
afinn_negative,distresses,afinn_vader_manual
afinn_negative,distressing,afinn_vader_manual
afinn_negative,disturb,afinn_vader_manual
afinn_negative,disturbed,afinn_vader_manual
afinn_negative,disturbing,afinn_vader_manual
afinn_negative,disturbs,afinn_vader_manual
afinn_negative,dithering,afinn_vader_manual
afinn_negative,diverting,afinn_vader_manual
afinn_negative,dizzy,afinn_vader_manual
afinn_negative,dodging,afinn_vader_manual
afinn_negative,dodgy,afinn_vader_manual
afinn_negative,dolorous,afinn_vader_manual
afinn_negative,dont like,afinn_vader_manual
afinn_negative,doom,afinn_vader_manual
afinn_negative,doomed,afinn_vader_manual
afinn_negative,doubt,afinn_vader_manual
afinn_negative,doubted,afinn_vader_manual
afinn_negative,doubtful,afinn_vader_manual
afinn_negative,doubting,afinn_vader_manual
afinn_negative,doubts,afinn_vader_manual
afinn_negative,dour,afinn_vader_manual
afinn_negative,downcast,afinn_vader_manual
afinn_negative,downer,afinn_vader_manual
afinn_negative,downhearted,afinn_vader_manual
afinn_negative,downside,afinn_vader_manual
afinn_negative,drag,afinn_vader_manual
afinn_negative,dragged,afinn_vader_manual
afinn_negative,drags,afinn_vader_manual
afinn_negative,drained,afinn_vader_manual
afinn_negative,dread,afinn_vader_manual
afinn_negative,dreaded,afinn_vader_manual
afinn_negative,dreading,afinn_vader_manual
afinn_negative,dreary,afinn_vader_manual
afinn_negative,droopy,afinn_vader_manual
afinn_negative,drop,afinn_vader_manual
afinn_negative,dropped,afinn_vader_manual
afinn_negative,drown,afinn_vader_manual
afinn_negative,drowned,afinn_vader_manual
afinn_negative,drowns,afinn_vader_manual
afinn_negative,drudgery,afinn_vader_manual
afinn_negative,drunk,afinn_vader_manual
afinn_negative,dubious,afinn_vader_manual
afinn_negative,dud,afinn_vader_manual
afinn_negative,dull,afinn_vader_manual
afinn_negative,dump,afinn_vader_manual
afinn_negative,dumped,afinn_vader_manual
afinn_negative,dumps,afinn_vader_manual
afinn_negative,dupe,afinn_vader_manual
afinn_negative,duped,afinn_vader_manual
afinn_negative,dupery,afinn_vader_manual
afinn_negative,dysfunction,afinn_vader_manual
afinn_negative,eerie,afinn_vader_manual
